target,window_size_s,feature_set,model,split_type,n_windows,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mcc,normal_recall,anomaly_recall,f1_anomaly,folds,fold_mcc_mean,fold_mcc_std
binary,5.0,motion_pulse,knn,group_cv,1514,144,0.8949801849405549,0.8714443907679343,0.8654063156432825,0.8714443907679343,0.8683431459144022,0.7368259666892165,0.8199513381995134,0.9229374433363554,0.9275626423690205,5,0.7374896594925004,0.13868907027423372
binary,5.0,motion_pulse,logistic_regression,group_cv,1514,144,0.9101717305151915,0.8895028599285735,0.8848574012924881,0.8895028599285735,0.887135073506035,0.7743463268282552,0.8442822384428224,0.9347234814143246,0.9381255686988171,5,0.7786064502519021,0.14625008971584874
binary,5.0,motion_pulse,random_forest,group_cv,1514,144,0.9227212681638045,0.8630068845638856,0.943031056837027,0.8630068845638856,0.8933013526919817,0.8020556681613937,0.732360097323601,0.9936536718041704,0.9493287137288869,5,0.8106117178897927,0.1265254692080012
binary,5.0,motion_pulse,svm_rbf,group_cv,1514,144,0.9108322324966975,0.8724017444130474,0.897392802666516,0.8724017444130474,0.8837262883035097,0.7693887780055034,0.7883211678832117,0.956482320942883,0.9398663697104677,5,0.7835344455237222,0.1317807711454131
binary,5.0,motion_pulse_thermal,dummy_most_frequent,group_cv,1514,209,0.7285336856010568,0.5,0.3642668428005284,0.5,0.4214749713412304,0.0,0.0,1.0,0.8429499426824608,5,0.0,0.0
binary,5.0,motion_pulse_thermal,extra_trees,group_cv,1514,209,0.939894319682959,0.893873819024867,0.9550078486534972,0.893873819024867,0.9188493039337242,0.8466774569703426,0.7931873479318735,0.9945602901178604,0.9601750547045952,5,0.848230929606418,0.15484504891234135
binary,5.0,motion_pulse_thermal,hist_gradient_boosting,group_cv,1514,209,0.9088507265521797,0.8641726942446282,0.8996898673038791,0.8641726942446282,0.8796252765486725,0.7630363971353702,0.7664233576642335,0.9619220308250227,0.9389380530973451,5,0.7895314681852981,0.2031569939756604
binary,5.0,motion_pulse_thermal,knn,group_cv,1514,209,0.8236459709379128,0.7889046241945766,0.7764106503680692,0.7889046241945766,0.7821142418239884,0.5651771936940326,0.7128953771289538,0.8649138712601995,0.8772413793103448,5,0.581817042336324,0.16705194323996725
binary,5.0,motion_pulse_thermal,logistic_regression,group_cv,1514,209,0.9200792602377807,0.9024083841238119,0.8970248977104553,0.9024083841238119,0.8996585980116196,0.7994151550842303,0.8637469586374696,0.9410698096101541,0.9449248975876194,5,0.8029928742517292,0.15691166525680816
binary,5.0,motion_pulse_thermal,random_forest,group_cv,1514,209,0.9128137384412153,0.8439954735260835,0.9381780478964183,0.8439954735260835,0.8776080134635595,0.7764824919465043,0.6934306569343066,0.9945602901178604,0.943250214961307,5,0.7903851774089367,0.14566773671050648
binary,5.0,motion_pulse_thermal,svm_rbf,group_cv,1514,209,0.9273447820343461,0.9028153697171836,0.9117936899169916,0.9028153697171836,0.9071559182945321,0.8145595802668243,0.8491484184914841,0.956482320942883,0.9504504504504504,5,0.8230875101468197,0.1327584443825484
binary,5.0,pulse_only,dummy_most_frequent,group_cv,1514,38,0.7285336856010568,0.5,0.3642668428005284,0.5,0.4214749713412304,0.0,0.0,1.0,0.8429499426824608,5,0.0,0.0
binary,5.0,pulse_only,extra_trees,group_cv,1514,38,0.7787318361955086,0.7077060350779669,0.7192786347715925,0.7077060350779669,0.7128957737900146,0.4268278144906543,0.5523114355231143,0.8631006346328196,0.8503796337650736,5,0.4610901448124632,0.16538986174164258
binary,5.0,pulse_only,hist_gradient_boosting,group_cv,1514,38,0.7800528401585205,0.6986905872724907,0.7210922925871379,0.6986905872724907,0.7077638540053919,0.4191847204064565,0.5206812652068127,0.8766999093381687,0.8531098367887076,5,0.45115095521868265,0.17600130361746125
binary,5.0,pulse_only,knn,group_cv,1514,38,0.7648612945838837,0.7088718447587093,0.7040045330271099,0.7088718447587093,0.7063109599938971,0.4128476869379868,0.5863746958637469,0.8313689936536718,0.8374429223744292,5,0.42314303885920346,0.11645127427432786
binary,5.0,pulse_only,logistic_regression,group_cv,1514,38,0.7166446499339498,0.7490509184197929,0.6984849443764679,0.7490509184197929,0.6941018002849372,0.4446700245776001,0.8199513381995134,0.6781504986400725,0.7771428571428571,5,0.45859121231304006,0.1813526069941785
binary,5.0,pulse_only,random_forest,group_cv,1514,38,0.7701453104359313,0.675862996958086,0.7072418785889008,0.675862996958086,0.6870927356995741,0.38181764162420717,0.46958637469586373,0.8821396192203083,0.8482999128160419,5,0.41646878337543836,0.2035924789791454
binary,5.0,pulse_only,svm_rbf,group_cv,1514,38,0.7384412153236459,0.7662998281616383,0.7138251990400029,0.7662998281616383,0.714550703882016,0.47724883975125965,0.8272506082725061,0.7053490480507706,0.7971311475409836,5,0.48499696363679645,0.17965505475646532
binary,5.0,thermal_only,dummy_most_frequent,group_cv,1514,65,0.7285336856010568,0.5,0.3642668428005284,0.5,0.4214749713412304,0.0,0.0,1.0,0.8429499426824608,5,0.0,0.0
binary,5.0,thermal_only,extra_trees,group_cv,1514,65,0.6756935270805813,0.5682985796313086,0.575399376582895,0.5682985796313086,0.5706006544612248,0.14352240697114685,0.3333333333333333,0.8032638259292838,0.7830313742819266,5,0.14007590863112823,0.06927349482786445
binary,5.0,thermal_only,hist_gradient_boosting,group_cv,1514,65,0.6512549537648613,0.5446570181301604,0.5475677466499684,0.5446570181301604,0.5456182472989195,0.09217882022587434,0.31143552311435524,0.7778785131459656,0.7647058823529411,5,0.0771057156009431,0.08983233953342717
binary,5.0,thermal_only,knn,group_cv,1514,65,0.6347424042272127,0.5256919306558314,0.5271233884790223,0.5256919306558314,0.5260637698682928,0.0527959171131335,0.2871046228710462,0.7642792384406165,0.753014738722644,5,0.03162903464624096,0.09321977141747356
binary,5.0,thermal_only,logistic_regression,group_cv,1514,65,0.7311756935270806,0.7231516346703196,0.6872371772091921,0.7231516346703196,0.6941136290641643,0.40881429605769676,0.7055961070559611,0.7407071622846781,0.8005879470847623,5,0.3947418123464115,0.21582698572555603
binary,5.0,thermal_only,random_forest,group_cv,1514,65,0.6505944517833554,0.5396242938413925,0.54307425951504,0.5396242938413925,0.540531749196123,0.08262656028237747,0.29683698296836986,0.7824116047144152,0.765410199556541,5,0.07335308798800415,0.0873881142726437
binary,5.0,thermal_only,svm_rbf,group_cv,1514,65,0.5970937912813739,0.5662548281285501,0.5544965480953288,0.5662548281285501,0.5490879618779783,0.1201775258133612,0.49878345498783455,0.6337262012692656,0.6962151394422311,5,0.10447655809309846,0.28155177875451715
binary,10.0,motion_only,dummy_most_frequent,group_cv,722,106,0.7299168975069252,0.5,0.3649584487534626,0.5,0.42193755004003203,0.0,0.0,1.0,0.8438751000800641,5,0.0,0.0
binary,10.0,motion_only,extra_trees,group_cv,722,106,0.96398891966759,0.9333333333333333,0.976491862567812,0.9333333333333333,0.9522486772486773,0.9088009839623161,0.8666666666666667,1.0,0.975925925925926,5,0.9011926857705882,0.13551875997732213
binary,10.0,motion_only,hist_gradient_boosting,group_cv,722,106,0.9529085872576177,0.9144358487811999,0.9674155207041496,0.9144358487811999,0.9368601911581633,0.8802584803488819,0.8307692307692308,0.9981024667931688,0.9686924493554327,5,0.8938966990574512,0.1837084129404301
binary,10.0,motion_only,knn,group_cv,722,106,0.9390581717451524,0.9421009098428452,0.9124340713708616,0.9421009098428452,0.9255006800806715,0.8540198550461152,0.9487179487179487,0.9354838709677419,0.9572815533980582,5,0.8472484264493305,0.10148698451556534
binary,10.0,motion_only,logistic_regression,group_cv,722,106,0.9709141274238227,0.9784605653675862,0.9522867760688792,0.9784605653675862,0.9641827008256263,0.9303792486641108,0.9948717948717949,0.9620493358633776,0.9797101449275363,5,0.9298088863260198,0.07088951983708662
binary,10.0,motion_only,random_forest,group_cv,722,106,0.9930747922437673,0.9871794871794872,0.9953007518796992,0.9871794871794872,0.9911457758483254,0.9824466729555682,0.9743589743589743,1.0,0.9952785646836638,5,0.9819089730346535,0.01587893619283273
binary,10.0,motion_only,svm_rbf,group_cv,722,106,0.961218836565097,0.9362818080085632,0.9647747887834967,0.9362818080085632,0.9493058899053122,0.9006059852505134,0.882051282051282,0.9905123339658444,0.9738805970149254,5,0.9058700269076081,0.0984500046484167
binary,10.0,motion_pulse,dummy_most_frequent,group_cv,722,144,0.7299168975069252,0.5,0.3649584487534626,0.5,0.42193755004003203,0.0,0.0,1.0,0.8438751000800641,5,0.0,0.0
binary,10.0,motion_pulse,extra_trees,group_cv,722,144,0.9722991689750693,0.9487179487179487,0.9817184643510055,0.9487179487179487,0.9636619860083547,0.9298510013612793,0.8974358974358975,1.0,0.9813780260707635,5,0.9191357556931499,0.13340026888438328
binary,10.0,motion_pulse,hist_gradient_boosting,group_cv,722,144,0.9501385041551247,0.9109229796136817,0.9634535816587464,0.9109229796136817,0.9331460847557023,0.8727971738905778,0.8256410256410256,0.9962049335863378,0.9668508287292817,5,0.8877098303705825,0.18052422546942584
binary,10.0,motion_pulse,knn,group_cv,722,144,0.9030470914127424,0.8754342431761786,0.8778906334172405,0.8754342431761786,0.8766498750390503,0.7533208717681157,0.8153846153846154,0.9354838709677419,0.9337121212121212,5,0.7682456950103205,0.11360408753194538
binary,10.0,motion_pulse,logistic_regression,group_cv,722,144,0.9307479224376731,0.91056293485136,0.9132491650097456,0.91056293485136,0.9118927678850359,0.8238077203116637,0.8666666666666667,0.9544592030360531,0.9526515151515151,5,0.8249069922964731,0.15462856353906773
binary,10.0,motion_pulse,random_forest,group_cv,722,144,0.9944598337950139,0.9897435897435898,0.9962335216572504,0.9897435897435898,0.9929282936814989,0.985955752044736,0.9794871794871794,1.0,0.996219281663516,5,0.9860447205553047,0.014297238955823147
binary,10.0,motion_pulse,svm_rbf,group_cv,722,144,0.961218836565097,0.9508198316547463,0.9508198316547463,0.9508198316547463,0.9508198316547463,0.9016396633094925,0.9282051282051282,0.9734345351043643,0.9734345351043643,5,0.9046197993496087,0.062377979923317096
binary,10.0,motion_pulse_thermal,dummy_most_frequent,group_cv,722,209,0.7299168975069252,0.5,0.3649584487534626,0.5,0.42193755004003203,0.0,0.0,1.0,0.8438751000800641,5,0.0,0.0
binary,10.0,motion_pulse_thermal,extra_trees,group_cv,722,209,0.9556786703601108,0.919564053909405,0.9691420488547957,0.919564053909405,0.9407954079540795,0.8873221283770223,0.841025641025641,0.9981024667931688,0.9704797047970479,5,0.8832944285661124,0.14186876798069625
binary,10.0,motion_pulse_thermal,hist_gradient_boosting,group_cv,722,209,0.9501385041551247,0.9109229796136817,0.9634535816587464,0.9109229796136817,0.9331460847557023,0.8727971738905778,0.8256410256410256,0.9962049335863378,0.9668508287292817,5,0.8877098303705825,0.18052422546942584
binary,10.0,motion_pulse_thermal,knn,group_cv,722,209,0.7922437673130194,0.7656108597285067,0.7406564921839871,0.7656108597285067,0.7502697916378428,0.5056519664284338,0.7076923076923077,0.8235294117647058,0.8526522593320236,5,0.519746695179551,0.23777997008012722
binary,10.0,motion_pulse_thermal,logistic_regression,group_cv,722,209,0.909972299168975,0.8866394200360045,0.8853980755800419,0.8866394200360045,0.8860155978655553,0.7720364976482902,0.8358974358974359,0.937381404174573,0.9382716049382716,5,0.7665451473210478,0.203333177922482
binary,10.0,motion_pulse_thermal,random_forest,group_cv,722,209,0.9875346260387812,0.976923076923077,0.9916044776119404,0.976923076923077,0.9839556744024118,0.9684162743197751,0.9538461538461539,1.0,0.9915333960489181,5,0.9686791586525775,0.02128124121786062
binary,10.0,motion_pulse_thermal,svm_rbf,group_cv,722,209,0.9210526315789473,0.895844888824016,0.9024436090225564,0.895844888824016,0.8990618446709098,0.7982612245912226,0.841025641025641,0.9506641366223909,0.9461756373937678,5,0.801954459076442,0.1145281646882081
binary,10.0,pulse_only,dummy_most_frequent,group_cv,722,38,0.7299168975069252,0.5,0.3649584487534626,0.5,0.42193755004003203,0.0,0.0,1.0,0.8438751000800641,5,0.0,0.0
binary,10.0,pulse_only,extra_trees,group_cv,722,38,0.7991689750692521,0.7525859971780275,0.745637444166856,0.7525859971780275,0.748917748917749,0.49817498443477615,0.6512820512820513,0.8538899430740038,0.861244019138756,5,0.534532549251489,0.19761475923053437
binary,10.0,pulse_only,hist_gradient_boosting,group_cv,722,38,0.8310249307479224,0.7792536369386465,0.7868459193362987,0.7792536369386465,0.7828753413987242,0.5660486417815028,0.6666666666666666,0.8918406072106262,0.8851224105461394,5,0.5960975536710411,0.2022900377412697
binary,10.0,pulse_only,knn,group_cv,722,38,0.7700831024930748,0.7455845861917968,0.7177129251818049,0.7455845861917968,0.727291757681666,0.4624583814328773,0.6923076923076923,0.7988614800759013,0.8353174603174603,5,0.4652991630650553,0.15379564337853507
binary,10.0,pulse_only,logistic_regression,group_cv,722,38,0.7382271468144044,0.765761689291101,0.712874914260772,0.765761689291101,0.7137823195172444,0.47570577806724634,0.8256410256410256,0.7058823529411765,0.797427652733119,5,0.479935352837846,0.20205163255453445
binary,10.0,pulse_only,random_forest,group_cv,722,38,0.814404432132964,0.7533304140514767,0.765862276733285,0.7533304140514767,0.7590744282412941,0.5190414266530615,0.6205128205128205,0.8861480075901328,0.8745318352059925,5,0.5487062248096707,0.16992822973439706
binary,10.0,pulse_only,svm_rbf,group_cv,722,38,0.7700831024930748,0.7924293290517199,0.7376044656340679,0.7924293290517199,0.7446153846153847,0.5271907224717177,0.841025641025641,0.7438330170777988,0.8252631578947368,5,0.5300100400357389,0.20606099285184507
binary,10.0,thermal_only,dummy_most_frequent,group_cv,722,65,0.7299168975069252,0.5,0.3649584487534626,0.5,0.42193755004003203,0.0,0.0,1.0,0.8438751000800641,5,0.0,0.0
binary,10.0,thermal_only,extra_trees,group_cv,722,65,0.592797783933518,0.4981462560210188,0.4982428954868701,0.4981462560210188,0.4978139904610493,-0.0036095550482878737,0.2923076923076923,0.7039848197343453,0.7162162162162162,5,0.01587808969101618,0.319451815678295
binary,10.0,thermal_only,hist_gradient_boosting,group_cv,722,65,0.6385041551246537,0.5617622731474724,0.5574701195219123,0.5617622731474724,0.5587200112402965,0.11915511268477297,0.39487179487179486,0.7286527514231499,0.7463556851311953,5,0.11620225070034615,0.19549802835836752
binary,10.0,thermal_only,knn,group_cv,722,65,0.6011080332409973,0.5086848635235732,0.5082321038213564,0.5086848635235732,0.5080626845332727,0.016910907509695157,0.3076923076923077,0.7096774193548387,0.722007722007722,5,-0.0005093067702260423,0.23457915886462702
binary,10.0,thermal_only,logistic_regression,group_cv,722,65,0.7465373961218836,0.7391475696978543,0.7013765978367749,0.7391475696978543,0.7097630893933902,0.4389019205548633,0.7230769230769231,0.7552182163187856,0.8130745658835546,5,0.4462242065146965,0.25807831030506895
binary,10.0,thermal_only,random_forest,group_cv,722,65,0.6537396121883656,0.5608913540602345,0.5608913540602345,0.5608913540602345,0.5608913540602345,0.12178270812046903,0.358974358974359,0.7628083491461101,0.7628083491461101,5,0.11384321619383544,0.2289530788366712
binary,10.0,thermal_only,svm_rbf,group_cv,722,65,0.6232686980609419,0.5868632316450153,0.5726174496644295,0.5868632316450153,0.5710079077286032,0.158843147182012,0.5076923076923077,0.6660341555977229,0.7207392197125256,5,0.1452446708824336,0.29916066621209214
binary,15.0,motion_only,dummy_most_frequent,group_cv,458,106,0.7314410480349345,0.5,0.36572052401746724,0.5,0.4224464060529634,0.0,0.0,1.0,0.8448928121059268,5,0.0,0.0
binary,15.0,motion_only,extra_trees,group_cv,458,106,0.982532751091703,0.967479674796748,0.9883381924198251,0.967479674796748,0.9772935722961751,0.9555902456246643,0.9349593495934959,1.0,0.9882005899705014,5,0.9460593486680443,0.10788130266391138
binary,15.0,motion_only,hist_gradient_boosting,group_cv,458,106,0.962882096069869,0.9360393156170368,0.9693573667711599,0.9360393156170368,0.9510742181363462,0.9047834326217762,0.8780487804878049,0.9940298507462687,0.9751098096632503,5,0.9174098491543186,0.09013422199523599
binary,15.0,motion_only,knn,group_cv,458,106,0.925764192139738,0.9492537313432836,0.89171974522293,0.9492537313432836,0.9125561545372867,0.8390031160424654,1.0,0.8985074626865671,0.9465408805031447,5,0.851812886077906,0.0979910775740614
binary,15.0,motion_only,logistic_regression,group_cv,458,106,0.9585152838427947,0.9716417910447761,0.9330985915492958,0.9716417910447761,0.9495580094484537,0.9039190127821846,1.0,0.9432835820895522,0.9708141321044547,5,0.9121764719812535,0.08591311864006991
binary,15.0,motion_only,random_forest,group_cv,458,106,0.9978165938864629,0.9959349593495934,0.9985119047619048,0.9959349593495934,0.997214027190608,0.994443525240893,0.991869918699187,1.0,0.9985096870342772,5,0.9938744479999919,0.012251104000016078
binary,15.0,motion_only,svm_rbf,group_cv,458,106,0.9759825327510917,0.9655745661934232,0.9729783037475346,0.9655745661934232,0.9691938925883122,0.9385236674397923,0.943089430894309,0.9880597014925373,0.9836552748885586,5,0.9482682515794079,0.09177067205566589
binary,15.0,motion_pulse,dummy_most_frequent,group_cv,458,144,0.7314410480349345,0.5,0.36572052401746724,0.5,0.4224464060529634,0.0,0.0,1.0,0.8448928121059268,5,0.0,0.0
binary,15.0,motion_pulse,extra_trees,group_cv,458,144,0.9737991266375546,0.9512195121951219,0.9827089337175792,0.9512195121951219,0.9655613204000301,0.9333974279036203,0.9024390243902439,1.0,0.9824046920821115,5,0.9327388481998747,0.08480441878739502
